# BEGIN METADATA
# {
#   "channel_width": 30.0,
#   "flow_rate": 0.25,
#   "fluid_viscosity": 4.24,
#   "scaled_from": "20220826_HyperelasticLookup_3D_nonNewtonian_All_lut.txt"
# }
# END METADATA
#
# area_um [um^2]	deform	emodulus [kPa]
3.736845e+02	8.301280e-02	1.185426e+00
3.748207e+02	8.341730e-02	1.185426e+00
3.759570e+02	8.382180e-02	1.185426e+00
3.770933e+02	8.422630e-02	1.185426e+00
3.782407e+02	8.463070e-02	1.185426e+00
3.797955e+02	8.503520e-02	1.185426e+00
3.813908e+02	8.543970e-02	1.185426e+00
6.822315e+01	5.896870e-03	1.402116e+00
7.083900e+01	6.129570e-03	1.402116e+00
7.345508e+01	6.366580e-03	1.402116e+00
7.576785e+01	6.567120e-03	1.402116e+00
7.868700e+01	6.860910e-03	1.402116e+00
8.130308e+01	7.105920e-03	1.402116e+00
8.391893e+01	7.341030e-03	1.402116e+00
8.653500e+01	7.592210e-03	1.402116e+00
8.915085e+01	7.841780e-03	1.402116e+00
9.176693e+01	8.105800e-03	1.402116e+00
9.438277e+01	8.365300e-03	1.402116e+00
9.679905e+01	8.589490e-03	1.402116e+00
9.961492e+01	8.892770e-03	1.402116e+00
1.022308e+02	9.164540e-03	1.402116e+00
1.045636e+02	9.398440e-03	1.402116e+00
1.074627e+02	9.689140e-03	1.402116e+00
1.100788e+02	9.966940e-03	1.402116e+00
1.122322e+02	1.020740e-02	1.402116e+00
1.153107e+02	1.053290e-02	1.402116e+00
1.179268e+02	1.079070e-02	1.402116e+00
1.202171e+02	1.101630e-02	1.402116e+00
1.231587e+02	1.133720e-02	1.402116e+00
1.257746e+02	1.163080e-02	1.402116e+00
1.283906e+02	1.191730e-02	1.402116e+00
1.310065e+02	1.220370e-02	1.402116e+00
1.336225e+02	1.251020e-02	1.402116e+00
1.362386e+02	1.283670e-02	1.402116e+00
1.388545e+02	1.313480e-02	1.402116e+00
1.414706e+02	1.342680e-02	1.402116e+00
1.440864e+02	1.372470e-02	1.402116e+00
1.467025e+02	1.405160e-02	1.402116e+00
1.493183e+02	1.437570e-02	1.402116e+00
1.517407e+02	1.465660e-02	1.402116e+00
1.545505e+02	1.498250e-02	1.402116e+00
1.571663e+02	1.530980e-02	1.402116e+00
1.597824e+02	1.566210e-02	1.402116e+00
1.623983e+02	1.596700e-02	1.402116e+00
1.650143e+02	1.627180e-02	1.402116e+00
1.676302e+02	1.658520e-02	1.402116e+00
1.702463e+02	1.693290e-02	1.402116e+00
1.728623e+02	1.727070e-02	1.402116e+00
1.754782e+02	1.759620e-02	1.402116e+00
1.778593e+02	1.789240e-02	1.402116e+00
1.807101e+02	1.828030e-02	1.402116e+00
1.833262e+02	1.865500e-02	1.402116e+00
1.859423e+02	1.900660e-02	1.402116e+00
1.885581e+02	1.935820e-02	1.402116e+00
1.911742e+02	1.972560e-02	1.402116e+00
1.937900e+02	2.013300e-02	1.402116e+00
1.964061e+02	2.049800e-02	1.402116e+00
1.990220e+02	2.084670e-02	1.402116e+00
2.011340e+02	2.112820e-02	1.402116e+00
2.038921e+02	2.153270e-02	1.402116e+00
2.065322e+02	2.193720e-02	1.402116e+00
2.092714e+02	2.234160e-02	1.402116e+00
2.120236e+02	2.274610e-02	1.402116e+00
2.146399e+02	2.315060e-02	1.402116e+00
2.169988e+02	2.355510e-02	1.402116e+00
2.195872e+02	2.395950e-02	1.402116e+00
2.222586e+02	2.436400e-02	1.402116e+00
2.249368e+02	2.476850e-02	1.402116e+00
2.275582e+02	2.517300e-02	1.402116e+00
2.301637e+02	2.557740e-02	1.402116e+00
2.327715e+02	2.598190e-02	1.402116e+00
2.351273e+02	2.638640e-02	1.402116e+00
2.374627e+02	2.679090e-02	1.402116e+00
2.399490e+02	2.719530e-02	1.402116e+00
2.424487e+02	2.759980e-02	1.402116e+00
2.449507e+02	2.800430e-02	1.402116e+00
2.471895e+02	2.840880e-02	1.402116e+00
2.494597e+02	2.881320e-02	1.402116e+00
2.513407e+02	2.913500e-02	1.402116e+00
2.539575e+02	2.958250e-02	1.402116e+00
2.565540e+02	3.002660e-02	1.402116e+00
2.587095e+02	3.043110e-02	1.402116e+00
2.608830e+02	3.083560e-02	1.402116e+00
2.631578e+02	3.124010e-02	1.402116e+00
2.654505e+02	3.164450e-02	1.402116e+00
2.677410e+02	3.204900e-02	1.402116e+00
2.696535e+02	3.241580e-02	1.402116e+00
2.718787e+02	3.285800e-02	1.402116e+00
2.740118e+02	3.326240e-02	1.402116e+00
2.761762e+02	3.366690e-02	1.402116e+00
2.783407e+02	3.407140e-02	1.402116e+00
2.801182e+02	3.440600e-02	1.402116e+00
2.824628e+02	3.488030e-02	1.402116e+00
2.844743e+02	3.528480e-02	1.402116e+00
2.865870e+02	3.568930e-02	1.402116e+00
2.887177e+02	3.609380e-02	1.402116e+00
2.905807e+02	3.644780e-02	1.402116e+00
2.928690e+02	3.690270e-02	1.402116e+00
2.947185e+02	3.730720e-02	1.402116e+00
2.966220e+02	3.771170e-02	1.402116e+00
2.984287e+02	3.806160e-02	1.402116e+00
3.007980e+02	3.852060e-02	1.402116e+00
3.028860e+02	3.892510e-02	1.402116e+00
3.048795e+02	3.932960e-02	1.402116e+00
3.067200e+02	3.973400e-02	1.402116e+00
3.086055e+02	4.013850e-02	1.402116e+00
3.106103e+02	4.054300e-02	1.402116e+00
3.126262e+02	4.094750e-02	1.402116e+00
3.146400e+02	4.135190e-02	1.402116e+00
3.166042e+02	4.175640e-02	1.402116e+00
3.184200e+02	4.216090e-02	1.402116e+00
3.202447e+02	4.256540e-02	1.402116e+00
3.219727e+02	4.294430e-02	1.402116e+00
3.239415e+02	4.337430e-02	1.402116e+00
3.257933e+02	4.377880e-02	1.402116e+00
3.276450e+02	4.418330e-02	1.402116e+00
3.294248e+02	4.458770e-02	1.402116e+00
3.311595e+02	4.499220e-02	1.402116e+00
3.329617e+02	4.539670e-02	1.402116e+00
3.349215e+02	4.580120e-02	1.402116e+00
3.368812e+02	4.620560e-02	1.402116e+00
3.388410e+02	4.661010e-02	1.402116e+00
3.407512e+02	4.701460e-02	1.402116e+00
3.423690e+02	4.741910e-02	1.402116e+00
3.439935e+02	4.782350e-02	1.402116e+00
3.455168e+02	4.818840e-02	1.402116e+00
3.474495e+02	4.863250e-02	1.402116e+00
3.492113e+02	4.903700e-02	1.402116e+00
3.507480e+02	4.939000e-02	1.402116e+00
3.527347e+02	4.984590e-02	1.402116e+00
3.544762e+02	5.025040e-02	1.402116e+00
3.559815e+02	5.059960e-02	1.402116e+00
3.580875e+02	5.105930e-02	1.402116e+00
3.600383e+02	5.146380e-02	1.402116e+00
3.619935e+02	5.186830e-02	1.402116e+00
3.638295e+02	5.224750e-02	1.402116e+00
3.657802e+02	5.267720e-02	1.402116e+00
3.673327e+02	5.308170e-02	1.402116e+00
3.688853e+02	5.348620e-02	1.402116e+00
3.705907e+02	5.389070e-02	1.402116e+00
3.723863e+02	5.429510e-02	1.402116e+00
3.741795e+02	5.469960e-02	1.402116e+00
3.759727e+02	5.510410e-02	1.402116e+00
3.777638e+02	5.550860e-02	1.402116e+00
3.795210e+02	5.591300e-02	1.402116e+00
3.812738e+02	5.631750e-02	1.402116e+00
3.830625e+02	5.672200e-02	1.402116e+00
3.847567e+02	5.710020e-02	1.402116e+00
3.866850e+02	5.753090e-02	1.402116e+00
3.884962e+02	5.793540e-02	1.402116e+00
3.899880e+02	5.826830e-02	1.402116e+00
3.919320e+02	5.874430e-02	1.402116e+00
3.935227e+02	5.914880e-02	1.402116e+00
3.951743e+02	5.955330e-02	1.402116e+00
3.970215e+02	5.995780e-02	1.402116e+00
3.988732e+02	6.036220e-02	1.402116e+00
4.004528e+02	6.070720e-02	1.402116e+00
4.025768e+02	6.117120e-02	1.402116e+00
4.043947e+02	6.157570e-02	1.402116e+00
4.061925e+02	6.198010e-02	1.402116e+00
4.079925e+02	6.238460e-02	1.402116e+00
4.097902e+02	6.278910e-02	1.402116e+00
4.115880e+02	6.319360e-02	1.402116e+00
4.132755e+02	6.359800e-02	1.402116e+00
4.149225e+02	6.400250e-02	1.402116e+00
4.165807e+02	6.440700e-02	1.402116e+00
4.183245e+02	6.481150e-02	1.402116e+00
4.200683e+02	6.521590e-02	1.402116e+00
4.218098e+02	6.562040e-02	1.402116e+00
4.235535e+02	6.602490e-02	1.402116e+00
4.252928e+02	6.642940e-02	1.402116e+00
4.270027e+02	6.683380e-02	1.402116e+00
4.287127e+02	6.723830e-02	1.402116e+00
4.305510e+02	6.764280e-02	1.402116e+00
4.324837e+02	6.804730e-02	1.402116e+00
4.344165e+02	6.845170e-02	1.402116e+00
4.363515e+02	6.885620e-02	1.402116e+00
4.382797e+02	6.926070e-02	1.402116e+00
4.396928e+02	6.961460e-02	1.402116e+00
4.415062e+02	7.006960e-02	1.402116e+00
4.431690e+02	7.047410e-02	1.402116e+00
4.449240e+02	7.086770e-02	1.402116e+00
4.467758e+02	7.128310e-02	1.402116e+00
4.485802e+02	7.168750e-02	1.402116e+00
4.501552e+02	7.204110e-02	1.402116e+00
4.521262e+02	7.249650e-02	1.402116e+00
4.537620e+02	7.290100e-02	1.402116e+00
4.553888e+02	7.330360e-02	1.402116e+00
4.572090e+02	7.370990e-02	1.402116e+00
4.591170e+02	7.411440e-02	1.402116e+00
4.610250e+02	7.451890e-02	1.402116e+00
4.629083e+02	7.492330e-02	1.402116e+00
4.646227e+02	7.532780e-02	1.402116e+00
4.663395e+02	7.573230e-02	1.402116e+00
4.682520e+02	7.613680e-02	1.402116e+00
4.703558e+02	7.654120e-02	1.402116e+00
4.724640e+02	7.694570e-02	1.402116e+00
4.745722e+02	7.735020e-02	1.402116e+00
4.763160e+02	7.769640e-02	1.402116e+00
4.782488e+02	7.815910e-02	1.402116e+00
4.799025e+02	7.856360e-02	1.402116e+00
4.815472e+02	7.890620e-02	1.402116e+00
4.841640e+02	7.935020e-02	1.402116e+00
4.866817e+02	7.977700e-02	1.402116e+00
4.890668e+02	8.018150e-02	1.402116e+00
4.910378e+02	8.058600e-02	1.402116e+00
4.928040e+02	8.099050e-02	1.402116e+00
4.946197e+02	8.139490e-02	1.402116e+00
4.964670e+02	8.179940e-02	1.402116e+00
4.983660e+02	8.220390e-02	1.402116e+00
5.002920e+02	8.260840e-02	1.402116e+00
5.022180e+02	8.301280e-02	1.402116e+00
5.041440e+02	8.341730e-02	1.402116e+00
5.060587e+02	8.382180e-02	1.402116e+00
5.077080e+02	8.417080e-02	1.402116e+00
6.822315e+01	4.156240e-03	1.669793e+00
7.083900e+01	4.326170e-03	1.669793e+00
7.345508e+01	4.486300e-03	1.669793e+00
7.607093e+01	4.650910e-03	1.669793e+00
7.868700e+01	4.818750e-03	1.669793e+00
8.130308e+01	4.976540e-03	1.669793e+00
8.391893e+01	5.154970e-03	1.669793e+00
8.653500e+01	5.329470e-03	1.669793e+00
8.915085e+01	5.496370e-03	1.669793e+00
9.176693e+01	5.660910e-03	1.669793e+00
9.438277e+01	5.832170e-03	1.669793e+00
9.699885e+01	6.015870e-03	1.669793e+00
9.961492e+01	6.202750e-03	1.669793e+00
1.022308e+02	6.389850e-03	1.669793e+00
1.048468e+02	6.557770e-03	1.669793e+00
1.074627e+02	6.745980e-03	1.669793e+00
1.100788e+02	6.939270e-03	1.669793e+00
1.126946e+02	7.134810e-03	1.669793e+00
1.153107e+02	7.312090e-03	1.669793e+00
1.179268e+02	7.487940e-03	1.669793e+00
1.205426e+02	7.675780e-03	1.669793e+00
1.231587e+02	7.868210e-03	1.669793e+00
1.257746e+02	8.058950e-03	1.669793e+00
1.283906e+02	8.245260e-03	1.669793e+00
1.310065e+02	8.447650e-03	1.669793e+00
1.336225e+02	8.658120e-03	1.669793e+00
1.362386e+02	8.870340e-03	1.669793e+00
1.388545e+02	9.066260e-03	1.669793e+00
1.414706e+02	9.266190e-03	1.669793e+00
1.440864e+02	9.477590e-03	1.669793e+00
1.467025e+02	9.694740e-03	1.669793e+00
1.493183e+02	9.904970e-03	1.669793e+00
1.519344e+02	1.010270e-02	1.669793e+00
1.545505e+02	1.031880e-02	1.669793e+00
1.571663e+02	1.054380e-02	1.669793e+00
1.597824e+02	1.076870e-02	1.669793e+00
1.623983e+02	1.096630e-02	1.669793e+00
1.650143e+02	1.117420e-02	1.669793e+00
1.676302e+02	1.139930e-02	1.669793e+00
1.702463e+02	1.162440e-02	1.669793e+00
1.726621e+02	1.182530e-02	1.669793e+00
1.754782e+02	1.205740e-02	1.669793e+00
1.780943e+02	1.228990e-02	1.669793e+00
1.807101e+02	1.253070e-02	1.669793e+00
1.833262e+02	1.277160e-02	1.669793e+00
1.859423e+02	1.299280e-02	1.669793e+00
1.885581e+02	1.323570e-02	1.669793e+00
1.911742e+02	1.349410e-02	1.669793e+00
1.937900e+02	1.375260e-02	1.669793e+00
1.964061e+02	1.399040e-02	1.669793e+00
1.990220e+02	1.421840e-02	1.669793e+00
2.016380e+02	1.447390e-02	1.669793e+00
2.042541e+02	1.473150e-02	1.669793e+00
2.068699e+02	1.498770e-02	1.669793e+00
2.094860e+02	1.523330e-02	1.669793e+00
2.117695e+02	1.546560e-02	1.669793e+00
2.147180e+02	1.578520e-02	1.669793e+00
2.173338e+02	1.606880e-02	1.669793e+00
2.199499e+02	1.633050e-02	1.669793e+00
2.225659e+02	1.659300e-02	1.669793e+00
2.251823e+02	1.688110e-02	1.669793e+00
2.277967e+02	1.717230e-02	1.669793e+00
2.304135e+02	1.745810e-02	1.669793e+00
2.330302e+02	1.771740e-02	1.669793e+00
2.356447e+02	1.800600e-02	1.669793e+00
2.381782e+02	1.829690e-02	1.669793e+00
2.408783e+02	1.860690e-02	1.669793e+00
2.434928e+02	1.888410e-02	1.669793e+00
2.461095e+02	1.916510e-02	1.669793e+00
2.487262e+02	1.947720e-02	1.669793e+00
2.513407e+02	1.978930e-02	1.669793e+00
2.539575e+02	2.009530e-02	1.669793e+00
2.565743e+02	2.038290e-02	1.669793e+00
2.591887e+02	2.070430e-02	1.669793e+00
2.618055e+02	2.103650e-02	1.669793e+00
2.644223e+02	2.136880e-02	1.669793e+00
2.670368e+02	2.167550e-02	1.669793e+00
2.692507e+02	2.193720e-02	1.669793e+00
2.722702e+02	2.233330e-02	1.669793e+00
2.748847e+02	2.267840e-02	1.669793e+00
2.775015e+02	2.301460e-02	1.669793e+00
2.801182e+02	2.332770e-02	1.669793e+00
2.827328e+02	2.367750e-02	1.669793e+00
2.847757e+02	2.395950e-02	1.669793e+00
2.877052e+02	2.436400e-02	1.669793e+00
2.905807e+02	2.473310e-02	1.669793e+00
2.931975e+02	2.505960e-02	1.669793e+00
2.958143e+02	2.540070e-02	1.669793e+00
2.984287e+02	2.576260e-02	1.669793e+00
3.010455e+02	2.613590e-02	1.669793e+00
3.036623e+02	2.650850e-02	1.669793e+00
3.057503e+02	2.679090e-02	1.669793e+00
3.087405e+02	2.719530e-02	1.669793e+00
3.114855e+02	2.759980e-02	1.669793e+00
3.141247e+02	2.798890e-02	1.669793e+00
3.167415e+02	2.837410e-02	1.669793e+00
3.193560e+02	2.875790e-02	1.669793e+00
3.219727e+02	2.915060e-02	1.669793e+00
3.245895e+02	2.954640e-02	1.669793e+00
3.272040e+02	2.994230e-02	1.669793e+00
3.298207e+02	3.032570e-02	1.669793e+00
3.324375e+02	3.072050e-02	1.669793e+00
3.350520e+02	3.115360e-02	1.669793e+00
3.376687e+02	3.159420e-02	1.669793e+00
3.402855e+02	3.203480e-02	1.669793e+00
3.429000e+02	3.244800e-02	1.669793e+00
3.454560e+02	3.285800e-02	1.669793e+00
3.479355e+02	3.326240e-02	1.669793e+00
3.504173e+02	3.366690e-02	1.669793e+00
3.529575e+02	3.407140e-02	1.669793e+00
3.556732e+02	3.447590e-02	1.669793e+00
3.580312e+02	3.488030e-02	1.669793e+00
3.602858e+02	3.528480e-02	1.669793e+00
3.625425e+02	3.568930e-02	1.669793e+00
3.648442e+02	3.609380e-02	1.669793e+00
3.673238e+02	3.649820e-02	1.669793e+00
3.697920e+02	3.690270e-02	1.669793e+00
3.716775e+02	3.721620e-02	1.669793e+00
3.742920e+02	3.765120e-02	1.669793e+00
3.769087e+02	3.808620e-02	1.669793e+00
3.795255e+02	3.851000e-02	1.669793e+00
3.819577e+02	3.892510e-02	1.669793e+00
3.841898e+02	3.932960e-02	1.669793e+00
3.864240e+02	3.973400e-02	1.669793e+00
3.886628e+02	4.013850e-02	1.669793e+00
3.910117e+02	4.054300e-02	1.669793e+00
3.934058e+02	4.094750e-02	1.669793e+00
3.952215e+02	4.127520e-02	1.669793e+00
3.978360e+02	4.174800e-02	1.669793e+00
4.001220e+02	4.216090e-02	1.669793e+00
4.023900e+02	4.256540e-02	1.669793e+00
4.047255e+02	4.296980e-02	1.669793e+00
4.069912e+02	4.337430e-02	1.669793e+00
4.091782e+02	4.377880e-02	1.669793e+00
4.109152e+02	4.410050e-02	1.669793e+00
4.135320e+02	4.458440e-02	1.669793e+00
4.157527e+02	4.499220e-02	1.669793e+00
4.179645e+02	4.539670e-02	1.669793e+00
4.201245e+02	4.580120e-02	1.669793e+00
4.222665e+02	4.620560e-02	1.669793e+00
4.239968e+02	4.653200e-02	1.669793e+00
4.265528e+02	4.701460e-02	1.669793e+00
4.288747e+02	4.741910e-02	1.669793e+00
4.312823e+02	4.782350e-02	1.669793e+00
4.333320e+02	4.822800e-02	1.669793e+00
4.353570e+02	4.863250e-02	1.669793e+00
4.370760e+02	4.897560e-02	1.669793e+00
4.394093e+02	4.944140e-02	1.669793e+00
4.415715e+02	4.984590e-02	1.669793e+00
4.438125e+02	5.025040e-02	1.669793e+00
4.460648e+02	5.065490e-02	1.669793e+00
4.483192e+02	5.105930e-02	1.669793e+00
4.501552e+02	5.138910e-02	1.669793e+00
4.527720e+02	5.185860e-02	1.669793e+00
4.551593e+02	5.227280e-02	1.669793e+00
4.575308e+02	5.267720e-02	1.669793e+00
4.599203e+02	5.308170e-02	1.669793e+00
4.620420e+02	5.348620e-02	1.669793e+00
4.641232e+02	5.389070e-02	1.669793e+00
4.658512e+02	5.422650e-02	1.669793e+00
4.682880e+02	5.469960e-02	1.669793e+00
4.704345e+02	5.510410e-02	1.669793e+00
4.726305e+02	5.550860e-02	1.669793e+00
4.748265e+02	5.591300e-02	1.669793e+00
4.771508e+02	5.631750e-02	1.669793e+00
4.795987e+02	5.672200e-02	1.669793e+00
4.815472e+02	5.705940e-02	1.669793e+00
4.841640e+02	5.752060e-02	1.669793e+00
4.865175e+02	5.793540e-02	1.669793e+00
4.888102e+02	5.833990e-02	1.669793e+00
4.910895e+02	5.874430e-02	1.669793e+00
4.933732e+02	5.914880e-02	1.669793e+00
4.957245e+02	5.955330e-02	1.669793e+00
4.980848e+02	5.995780e-02	1.669793e+00
4.998600e+02	6.026200e-02	1.669793e+00
5.024745e+02	6.071040e-02	1.669793e+00
5.050913e+02	6.116210e-02	1.669793e+00
5.074605e+02	6.157570e-02	1.669793e+00
5.097218e+02	6.198010e-02	1.669793e+00
5.119853e+02	6.238460e-02	1.669793e+00
5.142465e+02	6.278910e-02	1.669793e+00
5.165077e+02	6.319360e-02	1.669793e+00
5.187713e+02	6.359800e-02	1.669793e+00
5.207873e+02	6.395870e-02	1.669793e+00
5.232937e+02	6.440700e-02	1.669793e+00
5.257260e+02	6.481150e-02	1.669793e+00
5.280053e+02	6.521590e-02	1.669793e+00
5.304352e+02	6.562040e-02	1.669793e+00
5.329103e+02	6.602490e-02	1.669793e+00
5.353763e+02	6.642940e-02	1.669793e+00
5.378737e+02	6.683380e-02	1.669793e+00
5.403803e+02	6.723830e-02	1.669793e+00
5.429048e+02	6.764280e-02	1.669793e+00
6.822315e+01	2.825040e-03	2.039442e+00
7.083900e+01	2.922480e-03	2.039442e+00
7.345508e+01	3.036960e-03	2.039442e+00
7.607093e+01	3.147440e-03	2.039442e+00
7.868700e+01	3.251360e-03	2.039442e+00
8.130308e+01	3.350730e-03	2.039442e+00
8.391893e+01	3.467850e-03	2.039442e+00
8.653500e+01	3.579550e-03	2.039442e+00
8.915085e+01	3.686200e-03	2.039442e+00
9.176693e+01	3.804700e-03	2.039442e+00
9.438277e+01	3.922810e-03	2.039442e+00
9.699885e+01	4.036140e-03	2.039442e+00
9.961492e+01	4.151930e-03	2.039442e+00
1.022308e+02	4.286200e-03	2.039442e+00
1.048468e+02	4.399290e-03	2.039442e+00
1.074627e+02	4.509370e-03	2.039442e+00
1.100788e+02	4.638060e-03	2.039442e+00
1.126946e+02	4.765750e-03	2.039442e+00
1.153107e+02	4.877170e-03	2.039442e+00
1.179268e+02	4.994360e-03	2.039442e+00
1.205426e+02	5.120640e-03	2.039442e+00
1.231587e+02	5.237790e-03	2.039442e+00
1.257746e+02	5.353130e-03	2.039442e+00
1.283906e+02	5.488610e-03	2.039442e+00
1.310065e+02	5.618680e-03	2.039442e+00
1.336225e+02	5.744870e-03	2.039442e+00
1.362386e+02	5.890270e-03	2.039442e+00
1.388545e+02	6.018690e-03	2.039442e+00
1.414706e+02	6.141440e-03	2.039442e+00
1.440864e+02	6.285320e-03	2.039442e+00
1.467025e+02	6.419420e-03	2.039442e+00
1.493183e+02	6.545840e-03	2.039442e+00
1.519344e+02	6.691220e-03	2.039442e+00
1.545505e+02	6.828800e-03	2.039442e+00
1.571663e+02	6.963320e-03	2.039442e+00
1.597824e+02	7.116510e-03	2.039442e+00
1.623983e+02	7.246310e-03	2.039442e+00
1.649930e+02	7.376070e-03	2.039442e+00
1.676302e+02	7.526820e-03	2.039442e+00
1.702463e+02	7.661470e-03	2.039442e+00
1.728623e+02	7.798090e-03	2.039442e+00
1.754782e+02	7.952890e-03	2.039442e+00
1.780943e+02	8.094500e-03	2.039442e+00
1.807101e+02	8.250730e-03	2.039442e+00
1.833262e+02	8.404890e-03	2.039442e+00
1.859423e+02	8.547390e-03	2.039442e+00
1.885581e+02	8.713800e-03	2.039442e+00
1.911742e+02	8.868030e-03	2.039442e+00
1.937900e+02	9.029920e-03	2.039442e+00
1.964061e+02	9.192700e-03	2.039442e+00
1.990220e+02	9.338280e-03	2.039442e+00
2.016380e+02	9.506380e-03	2.039442e+00
2.042541e+02	9.661970e-03	2.039442e+00
2.068699e+02	9.822210e-03	2.039442e+00
2.094860e+02	9.992570e-03	2.039442e+00
2.121019e+02	1.016230e-02	2.039442e+00
2.147180e+02	1.034670e-02	2.039442e+00
2.173338e+02	1.051550e-02	2.039442e+00
2.199499e+02	1.069270e-02	2.039442e+00
2.225659e+02	1.086840e-02	2.039442e+00
2.251823e+02	1.105180e-02	2.039442e+00
2.277967e+02	1.123510e-02	2.039442e+00
2.304135e+02	1.141200e-02	2.039442e+00
2.330302e+02	1.159620e-02	2.039442e+00
2.356447e+02	1.177750e-02	2.039442e+00
2.382615e+02	1.197220e-02	2.039442e+00
2.408783e+02	1.215290e-02	2.039442e+00
2.434928e+02	1.234220e-02	2.039442e+00
2.461095e+02	1.252960e-02	2.039442e+00
2.487262e+02	1.273100e-02	2.039442e+00
2.513407e+02	1.292010e-02	2.039442e+00
2.539575e+02	1.312250e-02	2.039442e+00
2.565743e+02	1.331440e-02	2.039442e+00
2.591887e+02	1.352910e-02	2.039442e+00
2.618055e+02	1.373290e-02	2.039442e+00
2.644223e+02	1.394800e-02	2.039442e+00
2.670368e+02	1.414890e-02	2.039442e+00
2.696535e+02	1.436980e-02	2.039442e+00
2.722702e+02	1.458300e-02	2.039442e+00
2.748847e+02	1.480690e-02	2.039442e+00
2.775015e+02	1.501800e-02	2.039442e+00
2.801182e+02	1.523900e-02	2.039442e+00
2.827328e+02	1.546250e-02	2.039442e+00
2.853495e+02	1.568900e-02	2.039442e+00
2.879663e+02	1.591880e-02	2.039442e+00
2.905807e+02	1.614040e-02	2.039442e+00
2.931975e+02	1.638170e-02	2.039442e+00
2.958143e+02	1.661710e-02	2.039442e+00
2.984287e+02	1.685880e-02	2.039442e+00
3.009150e+02	1.708350e-02	2.039442e+00
3.036623e+02	1.733430e-02	2.039442e+00
3.062767e+02	1.758790e-02	2.039442e+00
3.088935e+02	1.783350e-02	2.039442e+00
3.115103e+02	1.808320e-02	2.039442e+00
3.138480e+02	1.829690e-02	2.039442e+00
3.167415e+02	1.858050e-02	2.039442e+00
3.193560e+02	1.883980e-02	2.039442e+00
3.219727e+02	1.909410e-02	2.039442e+00
3.245895e+02	1.935090e-02	2.039442e+00
3.272040e+02	1.962740e-02	2.039442e+00
3.298207e+02	1.991340e-02	2.039442e+00
3.324375e+02	2.020170e-02	2.039442e+00
3.350520e+02	2.049010e-02	2.039442e+00
3.373020e+02	2.072370e-02	2.039442e+00
3.402855e+02	2.105070e-02	2.039442e+00
3.429000e+02	2.133740e-02	2.039442e+00
3.455168e+02	2.162650e-02	2.039442e+00
3.481335e+02	2.191090e-02	2.039442e+00
3.507480e+02	2.220720e-02	2.039442e+00
3.533647e+02	2.252330e-02	2.039442e+00
3.559815e+02	2.284100e-02	2.039442e+00
3.585555e+02	2.315060e-02	2.039442e+00
3.612127e+02	2.345890e-02	2.039442e+00
3.638295e+02	2.375660e-02	2.039442e+00
3.664440e+02	2.405960e-02	2.039442e+00
3.690607e+02	2.436140e-02	2.039442e+00
3.716775e+02	2.466370e-02	2.039442e+00
3.742920e+02	2.496870e-02	2.039442e+00
3.769087e+02	2.529840e-02	2.039442e+00
3.791227e+02	2.557740e-02	2.039442e+00
3.821400e+02	2.595780e-02	2.039442e+00
3.847567e+02	2.628750e-02	2.039442e+00
3.873735e+02	2.660300e-02	2.039442e+00
3.899880e+02	2.693630e-02	2.039442e+00
3.920085e+02	2.719530e-02	2.039442e+00
3.951608e+02	2.759980e-02	2.039442e+00
3.978360e+02	2.794310e-02	2.039442e+00
4.004528e+02	2.828750e-02	2.039442e+00
4.030695e+02	2.864150e-02	2.039442e+00
4.056840e+02	2.899600e-02	2.039442e+00
4.083008e+02	2.935050e-02	2.039442e+00
4.103077e+02	2.962220e-02	2.039442e+00
4.132192e+02	3.002660e-02	2.039442e+00
4.160857e+02	3.043110e-02	2.039442e+00
4.187632e+02	3.080920e-02	2.039442e+00
4.213800e+02	3.117830e-02	2.039442e+00
4.239968e+02	3.154480e-02	2.039442e+00
4.266112e+02	3.192970e-02	2.039442e+00
4.292280e+02	3.232230e-02	2.039442e+00
4.318448e+02	3.271480e-02	2.039442e+00
4.344592e+02	3.310730e-02	2.039442e+00
4.370760e+02	3.348220e-02	2.039442e+00
4.396928e+02	3.385200e-02	2.039442e+00
4.423072e+02	3.422210e-02	2.039442e+00
4.449240e+02	3.459220e-02	2.039442e+00
4.469602e+02	3.488030e-02	2.039442e+00
4.497390e+02	3.528480e-02	2.039442e+00
4.523827e+02	3.568930e-02	2.039442e+00
4.550265e+02	3.609380e-02	2.039442e+00
4.576703e+02	3.649820e-02	2.039442e+00
4.603410e+02	3.690270e-02	2.039442e+00
4.630725e+02	3.730720e-02	2.039442e+00
4.657590e+02	3.771170e-02	2.039442e+00
4.684455e+02	3.811610e-02	2.039442e+00
4.710848e+02	3.850310e-02	2.039442e+00
4.736992e+02	3.889640e-02	2.039442e+00
4.763160e+02	3.929060e-02	2.039442e+00
4.789327e+02	3.968480e-02	2.039442e+00
4.815472e+02	4.007900e-02	2.039442e+00
4.841640e+02	4.047200e-02	2.039442e+00
4.867808e+02	4.086110e-02	2.039442e+00
4.893952e+02	4.124970e-02	2.039442e+00
4.920120e+02	4.163830e-02	2.039442e+00
4.946288e+02	4.202690e-02	2.039442e+00
4.972433e+02	4.242390e-02	2.039442e+00
4.998600e+02	4.284070e-02	2.039442e+00
5.024745e+02	4.326060e-02	2.039442e+00
5.050913e+02	4.368050e-02	2.039442e+00
5.077080e+02	4.410040e-02	2.039442e+00
